-4197774704193548233,0.036178570814804405,0.50046027131078,59.48911463465464,74.72458830977001
-6619976788819944778,0.0322298941894079,0.4926909659946964,59.50227140295347,75.00837610446827
-6346942676586585215,0.03408953799722243,0.5141759837976723,61.18744766744941,75.40146632029075
-6308621227907556303,0.03095026468598706,0.4945771230677431,60.03389274249141,74.73842511036977
-1213551577298497097,0.03198422234498417,0.4511977662599855,60.691066276752515,75.61741847336972
2710067604033744795,0.03475692131554052,0.46240612034245665,58.090553952770215,73.53009085522604
7220132034906206955,0.024153388804857207,0.41602164922029716,64.16272017434754,78.64444061379234
5699644279819203091,0.0357904658795004,0.4432626579123059,61.42517989699248,77.24741160716637
-6004240746977089026,0.03583408734121869,0.5100730507635918,59.611456342042786,74.90072751557202
4915923528328523468,0.03947682856884256,0.5001217313286702,57.00643419797165,72.8463719489028
-3677465110280158519,0.03576257601155239,0.5571239263446267,58.805352654265604,72.22257555162724
5321660651788604693,0.025908173368407107,0.40602686277837224,62.7859999587465,77.32255371225455
6882443924961723943,0.02271144506066597,0.38981226772249267,63.8820131189832,77.67128598455601
5476984606632074070,0.02566140598493747,0.3939095489120023,61.75604104158655,77.62749012255648
5600361556427586066,0.03579338177179695,0.5032431424266977,58.91855228165874,74.1996246902181
-1287929359455050380,0.026119786837771507,0.4104398395795577,62.37061656338583,77.17760549543237
2763239262166697604,0.027930489317403884,0.45705584900759394,62.92642453768409,77.05718505375509
6495102511859741494,0.03688950216370226,0.4916871219156764,60.60903613163927,75.45725118591496
7570712757680952559,0.030369067272293396,0.45800536622203797,61.002581153538785,76.17427745475729
5210531799450620981,0.030418990026654154,0.4321845809432638,62.00250165906851,76.56312099499335
-2286719814600635729,0.031902458024892104,0.5354011888219357,60.32239417359345,74.00456550588869
1018276698341109139,0.03723369488069482,0.48161466701013256,59.63015555425082,74.92354626114424
7746627619146017854,0.03638570875711574,0.5214137108819533,58.18223809625823,73.2769261571434
4612806906054650694,0.03827803107432529,0.5472632323320274,58.49371999411005,73.20092565699115
-1839720328701652691,0.03464170904455328,0.5312657226784504,58.85312063599582,73.60888468949852
4605879707775675829,0.031410534609099976,0.4766921280044657,61.09093542737035,75.33147836441212
-1811443425538784560,0.03460561293225584,0.48523450074071833,59.61496165933491,74.95022388297699
-3772081066247318313,0.03465163688641775,0.5056095369911339,59.00716508651978,73.81504003390762
-3045367613535945398,0.03425899062285427,0.5276096258076973,57.90221488932999,72.92581419003322
568725396768900899,0.03347536219282547,0.46844216750980844,59.47944982707248,74.80454711682728
5362285730842307905,0.034750657454118074,0.4621152187629395,59.60919253091035,74.51372885551976
5028805991039473351,0.034361189306542,0.4907631261946468,59.896355280701684,75.06057257665057
-6262953304392896309,0.033392937679463164,0.45700242737293073,59.98446583200547,76.30566964605316
5903745969140966450,0.03580579616466279,0.47840817541340297,60.936361138488735,74.9765497893111
-4289979768718752404,0.027630661587068662,0.42584801851097825,65.02906986834813,77.13742605685763
973353811944054970,0.03191029493621876,0.46871385634228924,63.684653879975045,77.1997168737726
8012492219437863203,0.025895970115166873,0.47286663339621327,63.018094690575616,77.089428640441
6517453888304780026,0.031115178713975022,0.44030417622824297,61.188102763268134,75.93044786204223
-3493859660573728920,0.02814808807033708,0.4723526383787883,64.30935889505177,78.2431794123121
-6950130483658217809,0.028974039450114054,0.42873896956204777,62.79478858257946,76.80991490088665
5498692906931587153,0.03172845892949455,0.4925746828512466,61.906747295597086,74.35392941796678
3295376220906210803,0.028744306712791923,0.4304599645667006,64.06200615100656,77.49047357344348
-2277550052433066630,0.0380369139306747,0.4927164525487784,59.10824813122719,74.71545023717451
-8619653842862074565,0.030490524779012648,0.46705406827556073,63.73414458492488,77.58248470700687
-6495728567064840092,0.037003281855170204,0.42806268611716747,59.22728786907638,74.95150321093541
117552965273929860,0.03902337216364816,0.5566215457167377,56.513659135434025,70.86630461577677
2907038254279863226,0.029928246932454206,0.3986168115224724,60.26676582656791,75.76665174815939
-4489272790580339247,0.03854200874097144,0.552416220960976,56.62682394783483,71.04025064419427
-6575752253536291966,0.028511356179898247,0.437971512232937,61.72176824713987,76.08087047730373
-1465160959966395230,0.030704724362050264,0.44420029634326413,61.31827854728271,76.61479248212804
770943339346650290,0.03437216464190286,0.4425691233620006,60.82921352044267,76.26630069335233
7441865124308458453,0.03923498294635664,0.5712838603682191,57.84611939827551,71.57293692373773
7403702201807496724,0.03837989965506009,0.4854945811759534,62.74720687154084,76.6128590836021
5650153611726619007,0.02155891388676147,0.41992541822677115,66.71800847029883,79.23981859893854
3218953591033079496,0.028368739864675082,0.4138842847844123,62.812210027907355,77.22567492111406
-8754703550227601273,0.03332593444213472,0.5045843949960478,60.13399555787275,74.31320988242767
1710047842291251538,0.04187499241940682,0.5128231878056,57.789588139013,73.29610553160596
5994632694452481615,0.03625867868749013,0.49607194545027866,60.60222671911041,75.7282464922415
-7391697643052173418,0.026386248265932565,0.4562043477192027,63.00413751160949,77.08606877832621
-5842849392967276746,0.033541267193816976,0.5173410345032485,59.35938698366409,73.8795627252079
2855579355812395248,0.03836486975797509,0.45604670123155655,59.32860075527652,75.52286623486795
-1046998263170400224,0.02174260163983634,0.4225362676560289,67.1727505427334,78.16418554076222
-3607414090930712344,0.03171837328120006,0.43024743020204986,61.70092952075257,77.00444243870064
-3912522132883422582,0.031095451045221458,0.5297746165950687,58.97332774021306,72.3809769837742
1377779377357874827,0.037215921174939055,0.518616648606624,62.25503699285977,74.74490011023063
4890849251354500355,0.034633814228469936,0.5109261385539201,58.775041795900314,73.27981454205268
2208336271159382297,0.0355522585181609,0.468709842503545,58.35219533819935,73.81592259051816
8409352103979055968,0.03692469746842492,0.4750168011090684,58.99453556079389,74.00328658073545
9209586693168520076,0.02941511963196338,0.4146416200616295,61.622277092769295,76.95116369732226
389438777577031995,0.0318925835761412,0.48213976590996716,64.5397985378472,77.83089038019007
1555543371839400724,0.03593228506854064,0.5045105121408068,57.34033320415698,72.58224166362551
1188601056063548695,0.029756125299126412,0.4548668799256173,61.267225968877014,75.5535119491693
-4256539253461900420,0.020477345132419163,0.43266907725190795,66.83525521353101,77.2998337638234
7159931757412608311,0.03354091252816828,0.4551917873208041,61.63969174581093,76.78567916829022
-693763244322336481,0.025343197060473454,0.43764738444935763,63.74364206040899,78.14863503163737
4747915504977505230,0.04000096172390104,0.5167881074134267,58.28732457019709,72.71042970929457
8313274482789756038,0.03234270984181487,0.41947446043904757,60.21783105679666,76.53116295215841
2279882892089564419,0.039962904549945895,0.5402632377130399,56.57165524566125,70.75059042609894
7312114092681700663,0.03412399569613021,0.49979135402328806,62.028442004806706,75.91164958118696
8783022966042648892,0.03666212338472418,0.5362013031859272,57.55509648901518,72.55303574719358
2916753061662604978,0.03525278426056319,0.527171311472662,57.49415766091748,71.60624742399254
-3923652329595709492,0.03665872580839634,0.5231762037699106,57.97254914999072,72.6993555262551
1372021012586553780,0.03382448119612733,0.45581393727634184,58.60366256890652,73.6904861362485
1911187946882518125,0.0352213444614979,0.47820594929575083,59.268523005422686,73.81023146413843
-937694168502793463,0.027967784819208134,0.3896592620401036,60.91484083141777,76.93187622123033
-4124593889892353954,0.035869201361049104,0.47693158996411267,58.59987379125748,74.01625134752634
2065271084995084986,0.031935251485631075,0.4358965926572429,60.73994286244942,76.44726295306167
-8758121439750830283,0.03650414752149283,0.45295732069932804,58.98624756474219,74.83795274644973
-4304276702284652740,0.02507057934830395,0.3944974801607667,64.06296942067964,76.92528712401335
8020339883842433229,0.028115429938789474,0.4243248433764921,61.77840742800848,76.60659936764675
-643817333587655399,0.037212539234372774,0.5390484248499482,57.69882591270824,71.90800724419569
6719659142316829915,0.032350669256923294,0.4580428429399386,63.20035584837583,76.38366239256317
-5963043759527293449,0.025641912892751247,0.39347160756112354,63.26331189873555,77.23924445353494
430286732721956524,0.037554690354726826,0.5184891768494294,58.50114754827115,73.94067038306903
-1287257199634251992,0.03624791888978726,0.5762671018424592,57.0877358130673,71.3334902389208
65563449770860331,0.029524205659594335,0.4954233376585595,62.75216204050896,76.91850143294475
1628955555398823909,0.020910602377515488,0.4114814260356466,65.641162906108,77.93343188896928
-4276130950464692783,0.035839615939359214,0.4788091860989894,58.35671364649414,73.73066821231993
-2731040233158517993,0.03286655272642977,0.47628754454936634,57.8263368747486,72.92461585080937
